overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image
5.0,True,"02 6, 2017",A3M5CEQWC2ENSS,B00AAS888S,Daniel Kang,I was upgrading from the very first/original DeathAdder Chroma. I used that mouse for MANY MANY years. Countless hours of gaming from MOBA to FPS games. This mouse is a huge upgrade for me. All the complaints I had on the original seem to have been updated and the addition of RGB coloring on the mouse is nice for matching lighting for certain set ups. Synapse is also easy to use with this mouse. Mouse seems to be very accurate and the perfect size for me. Would recommend to anyone looking for a good gaming mouse!,My favorite gaming mouse!,1486339200,,{'Style:': ' DeathAdder Chroma'},
5.0,True,"01 6, 2017",A3KQHBGTTSWTZ6,B00O65I2VY,A. Lambert,177 in skyrim on PC so far with this baby. Constant use and it's still perfect! I spent many hours playing dragon age on pc with it too. I highly recommend this controller! I expect it will last me a very long while and if it doesn't I'll give an update.,Brilliant for my needs!,1483660800,,,
5.0,True,"08 28, 2015",A1I31TI6Q19J6J,B00D781Q9G,Mr. Smile,"It holds the PS4 in place perfectly, looks good, and has event ventilation at the bottom to keep the heat moving out. It also looks nice contrasting with my limited edition white PS4. Don't bother with the other stands with fans, they are a waste of money, noisy, and unnecessary in my opinion.",Perfect PS4 stand,1440720000,3,,
5.0,True,"02 18, 2017",AKLNFR177GP7Y,B017WJY9V2,C. Schofield,"I enjoy replaying games I played as a kid, and I love this game so much!",Five Stars,1487376000,,{'Edition:': ' Yellow'},
5.0,False,"12 31, 2007",A3V6Z4RCDGRC44,B000OYMSL6,Lisa Shea,"Note: This is not a review of ""having an Xbox 360"". I did a full review of that already, on the base XBox 360 unit. We have had one since launch and we LOVE it and play it far more than we ever touch our Wii or PS3. This review is specifically about our upgrade to an XBox 360 elite.

The Xbox 360 Elite - with its shiny black case - is the latest version of the Xbox 360 with several important upgrades. First, it comes with a 120 gig hard drive, which is very important for people who love to download games, music and movies. Next, it comes with a built in HDMI port!

First, the disk space. We got an Xbox 360 base unit right when it first came out, and we play *constantly*. It was very easy to get those 20 gig of space on the basic hard drive filled up with all sorts of things. We had music to play as background music in some games, we had lots of game demos we were trying out. We had videos to watch and downloadable games from the marketplace. We definitely needed more space.

For graphics, we can easily notice that the video quality from the HDMI feed is better than what we were getting from the high def feed on the regular Xbox 360. The regular one offers component (red-green-blue) as its only high def feed. So if you're a gamer with a high def TV and want the best quality signal, you'll be happy about this HDMI output.

Yes, you get a black wireless controller, a black headset and Live Silver membership along with this package. But really, most Xbox gamers have those things already. And most of them have Gold Live, since without Gold you can't play online. So these three things are certainly nice to have, but not a reason you would buy the Elite system.

The package comes with a single disc containing 2 games - Forza and Marvel Ultimate Alliance. Both are old games and not that thrilling; we had them already. Still, free games are at least things you can give away to friends.

Perhaps best of all, the Elite has a new motherboard inside it which is much more reliable. It's called a FALCON. How can you tell what motherboard your Xbox 360 has? Here's the trick.  It works for any 360

* Turn your 360 off and take off the hard drive and remove the game.
* Turn the unit upside down.
* Put a flashlight directly against the bottom grill.
* Look in from the SIDE grill at the inside of your 360.

If you see 3 red rings that ""stick up"" from the green motherboard, you have an old launch motherboard. If you see 3 red rings that ""lay flat"" on that motherboard, it's the middle Zephyr version. If you have only TWO red rings that lay flat, you've got a Falcon!

I highly recomend having an Xbox 360 in your house for gaming, and I highly recommend going with the Elite. The hard drive space is VERY useful, the HDMI graphics are great, and having a 360 in general is just superb.  Again, we literally play with the 360 all the time and rarely touch our other systems. The whole reason we had to get an Elite is that we were fighting over who could play on the 360 even though we have all these other game systems in the house.

Highly recommended.",Elite Version is Well Worth Having,1199059200,11,{'Edition:': ' Elite 120GB'},
5.0,True,"02 5, 2012",A2YQGFJRHAZEX,B0016GC9D8,Ross,Very fun and pretty long game. Even through it has some flaws for 6 bucks you really can't complain. I love this game and I felt like this game was under appreciated and went unnoticed by a lot of gamers at the time was a pretty unique game.,Great game! Great Price!,1328400000,2,{'Platform:': ' PlayStation 3'},
5.0,True,"10 7, 2015",A2TQ2UIN5V913C,B002OLV32M,Peter415,Bought this to tidy up my consoles,Five Stars,1444176000,,,
5.0,False,"05 5, 2000",A25WC2ARY33AWW,B00003OPCY,Amazon Customer,"Warcraft 2 is an older game but has withstood the test of time better than most.  It has the same policies as a modern day tibearn sun.  Mine gold, cut tree and build farms.  This game is a classic and withle other games  may now surpass it this is still worth getting.  I can still play it an  have a good time.",A classic,957484800,11,,
5.0,True,"01 2, 2015",A2T1VLODAAWETI,B00EFFVZP0,Ilci Alvarez,excellent sale,Five Stars,1420156800,,{'Format:': ' Video Game'},
5.0,False,"08 22, 2014",A3GPGPRRVBU82R,B000TZI2FQ,Crystal G,It works. Thank you. ^_^,Thank you.,1408665600,,,
5.0,True,"07 31, 2016",A3BVU43GQ86TUJ,B00SLBGXU6,Erin,These are the best headphones I have ever had. They're simply amazing. Absolutely no issues with them what-so-ever.,Highly Recommend,1469923200,,{'Color:': ' White Blue'},
5.0,True,"02 7, 2017",A3Q6L7UGXAQP9P,B001TOMQSK,JohnLee,"In my opinion this game is amazing,i love everything about it! As far as quality of service and condition its in...well i got it 3 days early and plays perfect for me! I give a full 5 stars in every aspect gameplay and quality and service!",Perfect if u like alien or predator! amazing!,1486425600,,"{'Edition:': ' Standard', 'Platform:': ' PlayStation 3'}",
5.0,True,"04 27, 2017",A2X347VIHK70NJ,B00VU4J8YY,Amazon Customer,Good Game,Five Stars,1493251200,,{'Format:': ' Video Game'},
5.0,True,"11 7, 2015",A3DPUEH68V09HI,B0000C0Z23,Rick Sanchez,This game was good on PC it runs on windows 8.1 but ever since windows 10 come out Microsoft has been sneaking in windows 10 features into Windows 8.1 it will not run the game so if you're buying this for Windows 8.1 or if you have it don't buy it because Microsoft put that Windows 10 no piracy feature in it all I'm saying it used to run on it windows 8.1 so yeah but still good game to that's why I give it 5 stars,Good game,1446854400,,{'Format:': ' Video Game'},
5.0,True,"05 26, 2015",A2BIEFQR4BTIVE,B00Q5BAIFU,Bryan H.,"amazing protection for the new 3ds, a little annoying to install.",Five Stars,1432598400,,,
5.0,True,"02 3, 2013",A3OBGDEQSX7WS5,B0008GLHLW,Victor,"Very good product is designed with high warm, I recommend it for use in 100% satisfied with the product purchased thanks",excellent,1359849600,,,
5.0,True,"05 22, 2016",A1GI059CNTMWZX,B00LEPDQAQ,Gabriel,great game,would recommend,1463875200,,{'Format:': ' Video Game'},
5.0,True,"04 29, 2015",A2931KZNA70G9C,B00CJ7IUGS,Jane,I absolutely love this game! I had to buy this version for the DLC at this awesome price and I'm back to playing it again. -- A ton of replay value with the Elder Scrolls series.,I absolutely love this game,1430265600,,{'Format:': ' Video Game'},
5.0,True,"10 28, 2013",A1PX9A3HQ7JPFY,B006ZTHFPS,G B,Lots of fun with great graphics. The story line fighting is awesome and keeps you interested and alert instead of just fighting one opponent after another in a tournament. Fighting multiple fighters at one time including Freddy Krueger is an interesting twist. Shipped fast as expected and great product and price on Amazon Prime!,Great game!,1382918400,,{'Format:': ' Video Game'},
5.0,True,"05 14, 2016",AF2ZN5WVXP2GG,B000066TS5,BexyRae,Great classic game. It felt like it was a crime to open this up from orignal packaging but it's just that good of a game! Great for children and adults. Genius.,Feels Like a Crime,1463184000,,{'Format:': ' Video Game'},
5.0,True,"07 30, 2012",A2PQUL8TI4P4HV,B0045ZIEPY,Woundheir,"This is a lot of fun. One suggestion I would make though is NOT to install the ""feast day"" addon until after you beat the game. Basically it removes the approval system from the game by allowing you to change the person's approval instantly to whatever you want at a fairly low silver cost.

Other than that the story is interesting so far and the combat is a lot of fun. It is actually somewhat linear because it will open up an area to try and give it an open world feel but block off the path to only provide you with one way to go. My only complaint is certain things reward you for doing the wrong thing with no consequence in the story, which just makes it feel less real. (And at some points the reward is significant enough that if you choose wrong and find out later you will be very disappointed.)",Great,1343606400,,{'Platform:': ' PlayStation 3'},
